	METH: BLCA
AC064875.2	-0.06962068676484674
AC066593.1	0.15004788822426057
AC066595.1	0.08471008172125793
AC066692.5	-0.023924482166317686
AC067721.2	-0.27610788718261164
AC067945.2	-0.050117246950316954
AC067945.4	-0.002509681821812248
AC067960.1	0.09327919672240119
AC067968.3	-0.031097517111930276
AC068057.2	-0.07429375448662764
AC068134.5	0.1285651618464682
AC068134.6	-0.017781653619107617
AC068134.8	0.10907770130206067
AC068137.2	0.02622478838307905
AC068138.1	0.008310556934051904
AC068196.1	-0.06885222003337456
AC068302.3	-0.03413866695995416
AC068499.10	0.003761288730669718
AC068580.5	-0.052922902615825274
AC068580.6	0.010025766797441498
AC068831.10	0.0006705617299804543
AC068831.12	-0.09075344235700476
AC068831.6	0.008513110767909069
AC068831.8	-0.011226384737805144
AC068858.1	-0.09744746837167416
AC069213.1	-0.15426392690027296
AC069257.4	-0.0013409551078228388
AC069368.3	0.0003117901180211937
AC069513.4	0.0005173901802024299
AC072062.1	-0.050732727675993676
AC073043.1	-0.04788835844544809
AC073046.25	-0.01229363591294767
AC073046.4	-0.018640019839505927
AC073055.2	-0.247754183474812
AC073057.5	-0.16570612623622347
AC073065.4	-0.16175316894098757
AC073072.5	-0.10950816325941175
AC073109.2	-0.2578966730234917
AC073130.1	-0.030251992769621178
AC073133.1	-0.19161466730929091
AC073150.4	0.001741371771802263
AC073150.6	-0.06393270986438888
AC073254.1	-0.2441704950966777
AC073263.4	-0.005776785421466398
AC073283.7	0.14011727012590067
AC073316.1	0.0030055386070106226
AC073321.3	-0.10712699220217006
AC073326.3	-0.08736661221910878
AC073342.12	-0.014287169700726061
AC073343.13	0.24075114119246765
AC073346.2	2.6708445133590777e-05
AC073464.10	0.0437752200366829
AC073464.4	-0.3205312114601873
AC073464.5	-0.259995509852896
AC073465.3	-0.18322357326885033
AC073479.1	-0.22339810401302634
AC073610.5	0.004766173542667817
AC073641.2	-0.028299114257270948
AC073834.3	-0.03136593996840534
AC073842.19	-0.003236755366049161
AC073846.5	-0.21417534150025408
AC073850.6	-0.07941122500892822
AC073869.1	0.00260268821094093
AC073869.19	-0.22389057077652313
AC073869.2	-0.03521532608081838
AC073869.20	-0.023145716834776987
AC073869.22	0.2264876024206729
AC073869.3	0.2606155949333335
AC073869.5	0.10024940282101914
AC073869.8	-0.058755190050414
AC073934.6	0.0025361037008310295
AC073957.15	-0.004349695782239493
AC073958.2	-0.18808736359810482
AC074011.2	-0.07445616756087406
AC074091.13	0.025459099069804904
AC074092.1	-0.037776291166111774
AC074093.1	-0.084182039840142
AC074117.10	-0.00874300985003364
AC074117.12	0.03305038991611989
AC074138.3	-0.01653016663883872
AC074182.1	-0.09530876625533755
AC074183.4	-0.1658042635752225
AC074212.5	-0.042485808617617214
AC074212.6	0.02345403274372399
AC074286.1	-0.003723259216182774
AC074289.1	-0.016744794897515677
AC074338.5	-0.00785340241022775
AC074363.1	0.18867488678333955
AC074389.4	-0.1420531712399279
AC074389.5	-0.15057564279926444
AC074389.6	-0.20329014004344925
AC074389.9	-0.12075893647978586
AC074391.1	-0.00778086037154509
AC078791.3	-0.2049269905260678
AC078842.4	-0.16028703368662725
AC078852.2	-0.02260885384675026
AC078883.3	-0.07077128883277667
AC078883.4	-0.09694622086201503
AC078937.4	0.013915184322228576
AC078937.5	-0.14044494266457022
AC078941.1	-0.058244474876750184
AC078942.1	-0.27347395090833393
AC079005.1	-0.00500003933941325
AC079112.1	-0.1758054138168745
AC079135.1	0.02705550196534687
AC079145.4	-0.019788862990317527
AC079154.1	0.24537695328801973
AC079250.1	-0.009087292455231084
AC079305.10	-0.006047581651522441
AC079305.5	-0.010937244691582295
AC079305.6	-0.06326447776095528
AC079305.8	0.004068934117244813
AC079325.8	-0.1385667737349332
AC079337.1	0.04730829174089817
AC079354.5	-0.18799876206697003
AC079586.1	-0.213070918725607
AC079610.2	0.04079663960952127
AC079612.1	-0.20425343674892857
AC079630.4	0.049200464882965186
AC079742.4	-0.03673090845793767
AC079767.3	-0.07981813128902512
AC079776.2	-0.05674118079176805
AC079776.3	-0.034033561426256784
AC079776.6	-0.0945716233260558
AC079776.7	0.009196748382087689
AC079779.4	-0.0366098104859895
AC079779.5	-0.14755483718997195
AC079779.6	-0.06881008410699764
AC079781.8	-0.16093838486877926
AC079789.2	-0.30118875383663446
AC079790.2	0.001978880145476619
AC079807.2	-0.001714859322647565
AC079922.2	-0.10067434286854415
AC079922.3	-0.011424789386550076
AC079923.1	-0.18145056791895312
AC080125.1	-0.1421489439763396
AC083822.1	0.0015332196371908996
AC083843.2	-0.005248946083778291
AC083867.3	-0.026211957188289753
AC083900.1	-0.05343579788427461
AC083949.1	-0.00948991843420132
AC084018.1	-0.0022717585004434306
AC084031.1	0.039696020575075805
AC084082.3	0.1496640260527136
AC084125.4	-0.00938728119626846
AC084219.2	-0.00889263490354748
AC084219.4	-0.0037874140937878198
AC084809.2	-0.0023144712031915116
AC087294.2	-0.009156352275733571
AC087430.1	-0.2618990887611869
AC087491.2	-0.01996768338449618
AC087499.5	-0.11111470071285476
AC090286.2	-0.0034473471026677392
AC090421.1	-0.006232553924141091
AC090505.4	0.000989369112770944
AC090516.1	-0.056725330049572406
AC090587.4	-0.0039793072271851965
AC090587.5	-0.005059401232857169
AC090616.2	-0.010492375709533881
AC090937.2	-0.007630662551174772
AC090945.1	-0.008775238051387212
AC090952.4	-0.15463232162885915
AC090958.5	-0.24211307640011814
AC091062.2	-0.006045568190688267
AC091132.1	-0.01229983423159133
AC091177.1	0.1571541846598763
AC091178.1	-0.020427086990942717
AC091199.1	-0.2945357298781784
AC091493.2	-0.2004082151675383
AC091685.7	-0.17037496552130948
AC091729.7	0.11522744547800401
AC091729.8	0.022292102809520313
AC091729.9	-0.00459906523911323
AC091801.1	-0.1997522334714479
AC091814.2	-0.11509528628117388
AC091878.1	0.017624077702785616
AC091969.1	-0.27947152017670723
AC092106.1	-0.11675988825430901
AC092155.3	-0.01693982260365155
AC092159.2	-0.02842108975388883
AC092171.2	0.0059879401048238
AC092171.4	-0.05126445127672567
AC092198.1	0.14742782051998857
AC092214.4	-0.02936318628740508
AC092295.4	-0.003605488410776397
AC092295.7	-0.025171968089384985
AC092296.1	0.010175742173431894
AC092301.3	-0.040071344194606784
AC092570.2	-0.08619383284241693
AC092573.2	0.002458985271989245
AC092580.3	-0.29956829333904567
AC092610.12	-0.18719047414735146
AC092614.2	0.015816786379934587
AC092619.1	-0.2273199986796263
AC092634.9	-0.19097097417662262
AC092641.2	-0.08931821585665697
AC092642.1	-0.11029930178352867
AC092661.2	-0.12939917094358924
AC092667.2	0.08501149560492285
AC092675.4	0.16503403198059924
AC092835.2	0.021548083802142647
AC092839.1	-0.011307938812622365
AC092839.4	-0.25490617225134615
AC092933.3	0.028516180911010432
AC092933.4	0.0025712668596831758
AC092937.2	-0.002679658408870941
AC093107.7	-0.04769847360728719
AC093113.1	-0.12080150237734685
AC093326.1	-0.30089731880955206
AC093326.2	-0.3169111781945199
AC093326.3	-0.1606940145492738
AC093377.1	-0.09291709770093678
AC093381.1	0.0402137716027633
AC093388.3	-0.0016365565947421606
AC093390.1	-0.27318639147744667
AC093391.2	-0.0007644387433565458
AC093415.2	0.0026026957815250417
AC093416.3	-0.06978985926240572
AC093509.1	-0.19842546936098907
AC093590.1	-0.2183099970905645
AC093590.2	0.013586446297673858
AC093611.1	0.019222979091288204
AC093620.5	-0.01788515877727845
AC093627.10	0.1521540750422367
AC093627.11	-0.2900328745891225
AC093627.12	0.05574385075664985
AC093627.9	0.12027646882689282
AC093642.4	-0.050338896122663776
AC093642.5	0.002335266877360931
AC093662.5	-0.19825514787596615
AC093673.5	-0.016570258237716025
AC093698.3	0.052317184530905614
AC093702.1	0.19494174749378537
AC093724.2	0.06273285061079432
AC093726.4	-0.008474194139612456
AC093734.11	-0.011838847623875035
AC093818.1	-0.002898949406012778
AC093822.1	-0.08878504553773571
AC093838.4	-0.003773204701715413
AC093850.1	-0.02341702452337737
AC093901.1	-0.005450954330353692
AC095067.1	-0.025169005860521503
AC096553.5	-0.46209707832034275
AC096559.1	-0.2014233385257233
AC096574.4	0.05492986980437561
AC096579.14	0.043868831501202354
AC096583.1	-0.18701247956552913
AC096649.1	-0.03182237085099133
AC096649.2	-0.0020106933791197014
AC096655.2	-0.011778563572222225
AC096772.4	0.18397402601458887
AC097381.1	0.05368618592378219
AC097458.2	-0.29599359165697153
AC097468.4	0.01413703444921286
AC097468.5	-0.22953255568376812
AC097468.7	0.1182361629823038
AC097662.2	-0.01432862754215221
AC097713.2	-0.007177193292667075
AC097721.2	-0.02767341482019843
AC098614.2	0.0030752767752061836
AC098820.2	-0.02990169322346062
AC098820.3	-0.007984512034466701
AC098824.6	-0.04140738770053892
AC098831.4	-0.010919026260916351
AC098971.2	-0.08202295317268748
AC099540.1	-0.06410509171840917
AC099544.1	-0.2068637324127219
AC099552.2	-0.03919026430634399
AC099668.5	0.03838163342983328
AC099754.1	0.17151458536715328
AC099850.1	-0.022676947164287555
AC100748.2	-0.003019320362703366
AC100793.2	-0.10792970314135002
AC100830.3	0.06685817288548003
AC102953.4	-0.009648992754906504
AC103563.8	0.08224967412244777
AC103563.9	-0.09729650481120442
AC103564.7	-0.06275972555314689
AC103796.1	-0.1335639254533851
AC104134.2	-0.04957296354247336
AC104304.4	-0.27532392890306007
AC104306.4	0.004744255482842651
AC104439.4	-0.14165042594944344
AC104532.2	-0.0037636424036611884
AC104532.4	-0.13751275215360675
AC104651.1	-0.020225527748039093
AC104654.2	0.004004394542248128
AC104655.2	0.02636944846082374
AC104655.3	-0.003450818174611168
AC104667.3	-0.2393370483859084
AC104695.3	-0.02394089897707986
AC104782.3	-0.1490811709881237
AC104794.4	-0.18738074913870748
AC104801.1	0.004282756310911165
AC104809.2	-0.16977259299833714
AC104809.4	-0.09330373044955871
AC105053.3	-0.024814960333493646
AC105053.4	-0.0064487221921416555
AC105339.1	-0.11439844384778203
AC105342.1	-0.3040480461566214
AC105344.2	-0.13699911573955706
AC105393.1	-0.28185862437759823
AC105393.2	-0.14129324217851413
AC105398.3	-0.04642082522657057
AC105402.3	-0.10650586496613743
AC105402.4	0.027283027682160912
AC105760.2	-0.0016585736902027428
AC105760.3	-0.1030639498983738
AC105935.1	-0.15356949450702675
AC106705.2	0.007707046327293391
AC106782.18	-0.05971972804653631
AC106786.1	0.005226036377796809
AC106875.1	-0.12585995696279031
AC107057.2	0.21662217831736513
AC107070.1	-0.392438913836638
AC107083.1	-0.00940492881774301
AC107983.4	0.057667437292602534
AC108004.3	-0.02023394922235302
AC108025.2	0.2971647408519029
AC108142.1	0.11347634837633074
AC108171.5	-0.009387474383792907
AC108479.1	0.0019403895570173696
AC108488.3	-0.013520833293311945
AC108488.4	-0.045858195774129966
AC108868.4	-0.0367408825888366
AC109309.4	-0.13233161697818327
AC109333.10	0.10883416464812906
AC109642.1	-0.09417568014592402
AC109828.1	-0.010740171755000914
AC110299.1	-0.010808731533994854
AC110619.2	-0.09807558850463816
AC110754.3	-0.19295262952191175
AC110769.3	0.10770773803690072
AC110781.3	-0.018454554056412855
AC111200.10	0.09938532788858498
AC111200.7	-0.15995137274567056
AC111200.8	-0.0419336883783072
AC112229.4	-0.013511454059049311
AC112715.2	0.0784845081548686
AC113189.5	0.001442250807639692
AC113607.1	-0.033313495672082756
AC113608.1	-0.14646224989964746
AC113610.1	0.059836121052527044
AC113618.1	-0.1326065590004979
AC114271.2	-0.006777636645590237
AC114273.1	-0.23532977592087093
AC114273.3	-0.13819922394554948
AC114730.11	-0.013280220164805885
AC114730.2	-0.0060344041670829275
AC114730.3	-0.1775133354349032
AC114730.5	-0.025311593770247588
AC114730.7	-0.0029242494648530595
AC114730.8	-0.01342942854913011
AC114755.3	-0.24055162299372068
AC114755.7	-0.09913743115022067
AC114765.1	0.06310079583754787
AC114788.2	-0.24707654925568115
AC114810.5	-0.0024780614865226496
AC114812.5	0.007871721455168389
AC114814.4	-0.01110537236681946
AC115115.4	-0.3626202864314222
AC116050.1	-0.0906019270990785
AC116366.4	-0.11159916869376527
AC116366.5	-0.062374189778471464
AC116609.1	-0.08993178115089966
AC116609.3	-0.0418940851687387
AC116614.1	0.11393792092305209
AC117947.1	-0.1292764795442783
AC118754.4	-0.006417679995431339
AC121253.1	-0.013762790957198873
AC122129.3	-0.012320379397150742
AC122136.1	-0.3136278943109664
AC123788.3	-0.09969480217710573
AC123788.4	0.001122910347336834
AC123886.2	-0.013363791135915551
AC124057.5	-0.06444623515720078
AC124789.1	-0.22927330498271856
AC124944.2	-0.08004940704807315
AC124944.5	-0.01015430557564651
AC125421.1	-0.12388597407028552
AC125634.1	-0.05751968552103351
AC126544.4	-0.0024012932787172278
AC127383.1	-0.05233568025021445
AC127391.2	0.005344503189335962
AC127391.4	-0.17657442457600192
AC128709.2	-0.19947589008698122
AC128709.3	-0.18204109658263634
AC128709.4	0.005484200875890471
AC129492.6	0.03704553413578103
AC129929.5	0.001906280904454498
AC130469.2	-0.006333554496983576
AC130709.1	-0.10816424057633695
AC130710.1	-0.03225951166633817
AC131097.3	0.02185759324925333
AC131097.4	-0.06448220342514414
AC131180.3	0.1993978358287408
AC131180.5	0.07346754126610161
AC132008.1	-0.08554941684337014
AC132217.4	-0.12686057468951395
AC133109.1	0.047002655413417506
AC133141.1	-0.2668584851724396
AC133785.1	0.015770337569016284
AC133919.6	0.03254597372697283
AC134594.3	0.06940763514564671
AC135048.13	0.21416794837269176
AC135050.5	0.017304179747923733
AC135966.1	-0.05967184038551459
AC136007.2	-0.05250323800861896
AC136290.1	-0.11439191235572813
AC136896.1	-0.30697337636982636
AC136940.3	-0.07956403318582676
AC137723.5	-0.13099383597061154
AC137932.4	8.197170575532248e-06
AC137932.5	0.007355905643920618
AC137932.6	-0.07365366130358462
AC138430.4	0.05176932530407098
AC138649.1	0.21828314115511155
AC139143.2	-0.08323015937450236
AC139452.2	-0.01972552969099793
AC139666.1	-0.2981469293768866
AC139712.2	-0.14723896395380479
AC139713.1	-0.01651192402425673
AC139932.1	-0.3880251114535263
AC140481.7	-0.18172958922214524
AC140481.8	0.011699466286123766
AC140542.2	-0.106144993609687
AC140725.4	0.0019383806645060806
AC140912.1	-0.1328993447398931
AC141586.5	-0.004344400657413546
AC141928.1	-0.060422137203313575
AC142119.1	0.05039310794409771
AC142391.3	0.03360268747479928
AC142472.6	-0.006470277685957571
AC142528.1	-0.007128247235246037
AC144449.1	-0.07005831898735289
AC144521.1	0.02330186141107723
AC144525.1	-0.1231226478233894
AC144652.1	-0.007750217389482207
AC144831.3	-0.01758917009440277
AC144836.1	-0.10098967813985175
AC145110.1	0.07917488906592465
AC145123.2	-0.1647307182382996
AC145124.2	0.021863200566031003
AC145343.2	-0.01017494909796979
AC145676.2	0.012998622534834317
AC147651.1	-0.04020267324990601
AC147651.3	-0.009752662625019691
AC147651.4	0.03352336093724428
AC147651.5	-0.09033851897780769
AC190387.1	-0.05605693576070691
AC195454.1	-0.021002323694593945
AC226119.5	0.009441816914520371
ACAA1	-0.006774101066497369
ACAA2	0.010001152536170212
ACACA	-0.0037698238217270036
ACACB	0.0004803414778723426
ACAD10	-0.0017875013655809142
ACAD11	-0.000623778403727281
ACAD8	-0.0031974981363815744
ACAD9	-0.007014107727349251
ACADL	-0.030472920490021517
ACADM	0.00034739967784578024
ACADS	-0.008919550626606288
ACADSB	0.0007781021735262169
ACADVL	0.042884348309752976
ACAP1	-0.02964787271237279
ACAP2	-0.010917764156963017
ACAP3	-0.001296185071633335
ACAT1	-0.0070103448671799
ACAT2	-0.007633190969487777
ACBD3	-0.00509350792675561
ACBD4	-0.010137871098695569
ACBD5	-0.0005228138461571067
ACBD7	-0.0029688084689848612
ACCS	0.0065688045549547915
ACCSL	-0.2915592827348912
ACD	-0.0020129987822875995
ACE	-0.006145517350774537
ACE2	-0.12673271079694326
ACER1	-0.2756740184585777
ACER2	-0.006536671399135491
ACER3	-0.0593365754938109
ACHE	0.01806208311048731
ACIN1	0.0006149445605345153
ACKR1	-0.23308780135878665
ACKR2	-0.06340093062712324
ACKR3	0.009642357750747036
ACLY	-0.014883057611316695
ACMSD	-0.16217149315995683
ACO1	-0.0018162187971288671
ACO2	-0.010406612878228375
ACOT1	0.0041731880649634075
ACOT11	0.17774746376613756
ACOT12	0.05932525095180758
ACOT13	-0.001474484746388755
ACOT2	0.00345085058148402
ACOT4	0.006116306120958606
ACOT7	-0.03310159397289872
ACOT8	-0.009949659287666697
ACOX1	-0.007058879274905686
ACOX2	0.13438050754208286
ACOX3	-0.028985394681029144
ACOXL	-0.06316963622298134
ACP1	-0.003889486060935601
ACP2	-0.005583760022258505
ACP5	-0.06908961733167468
ACP6	-0.02817405349802191
ACP7	-0.007845300538558142
ACPP	-0.143869580255477
ACPT	-0.19616641297504947
ACR	-0.19022039901058937
ACRBP	0.1732169711522125
ACRV1	-0.14682779046496863
ACSBG2	-0.16287504651306975
ACSF2	-0.011366242735926624
ACSF3	0.005385448672674341
ACSL1	-0.011769612066584435
ACSL3	-0.02037583083096634
ACSL4	-0.10830785722825306
ACSL5	-0.18058768831354574
ACSL6	-0.010287416986891082
ACSM1	-0.1547048675392656
ACSM3	-0.09260915177141159
ACSM4	-0.21746624998398772
ACSM5	-0.18188132808542554
ACSM6	-0.2386869526704631
ACSS1	0.001022209771399711
ACSS2	-0.006927208668753055
ACSS3	0.18657312153709996
ACTA1	0.06908217423167584
ACTA2	0.14057746561058218
ACTB	-0.0043167050567512275
ACTBL2	-0.16750585619240055
ACTC1	-0.0022382280688167475
ACTG1	-0.00682478102073841
ACTG1P9	-0.0541282827085706
ACTG2	0.12385303650086903
ACTL10	0.04849679893720085
ACTL6A	-0.0010627609903181119
ACTL6B	0.12066430125265919
ACTL7A	-0.014843329966468541
ACTL7B	-0.05993480537191011
ACTL9	-0.07031628302301905
ACTN1	-0.005427283162753979
ACTN1-AS1	-0.010694281219571626
ACTN2	0.07297440210862591
ACTN3	0.001263526892435058
ACTN4	-0.0027659910991784894
ACTR10	-0.0031020063486268644
ACTR1A	-0.004337805524886004
ACTR1B	-0.0013451747803329976
ACTR2	-0.004764105307642966
ACTR3	-0.003946049033086485
ACTR3B	-0.013931899336730882
ACTR5	-0.0030654734763653022
ACTR6	0.01139340392828258
ACTR8	9.435776690690291e-05
ACTRT1	-0.15874764040852407
ACTRT2	-0.17133137219823708
ACTRT3	0.10876566047572664
ACVR1	0.006095084088553122
ACVR1B	-0.0011697928803255152
ACVR1C	-0.0007348104661277031
ACVR2A	-0.000616835086399699
ACVR2B	-0.027692069703038533
ACVRL1	0.10507601736302244
ACY3	-0.20447933662901036
ACYP1	-0.03380235677906305
ACYP2	-0.0031379950659451233
AD000090.2	-0.004251736897385154
AD000091.2	-0.14242257291453658
AD000671.6	0.0032787514327998085
AD000864.6	-0.08800072881780083
AD001527.4	0.009801928857249976
ADA	-0.017441661219507663
ADAD1	-0.05417234074871094
ADAD2	-0.009760447980204893
ADAL	-0.09615189159335169
ADAM10	-0.013596867168329042
ADAM11	0.01860297759248203
ADAM12	-0.027767548008532768
ADAM15	-0.006331954144602691
ADAM17	-0.0022285597542289945
ADAM18	-0.06455097049642042
ADAM19	-0.00458833254411403
ADAM2	-0.0884341008841711
ADAM21P1	-0.2876593156974332
ADAM22	-0.0024553521890758653
ADAM23	0.03190467571628823
ADAM28	-0.22533043685704474
ADAM29	-0.21064987845691105
ADAM30	0.0036384086973422925
ADAM32	0.1993757380054042
ADAM33	0.02222352302927637
ADAM5	0.11692336147563906
ADAM6	-0.23337764635486807
ADAM7	-0.3229882174248643
ADAM8	-0.009636287680950446
ADAM9	-0.003734332225926085
